gene_id	baseMean	log2FoldChange	lfcSE	lfc_MAP	lfcSE_MAP	stat	pvalue	padj	weight	Plasmid	old_locus_tag	gene_biotype	Gene	synonym	product	product_kegg	note	other	protein_id	inference_coordinates	exon_number	threshold	genelabels
ROD_RS20470	29.6147984271285	0.152402072858412	0.478068359611284	0.0124469870025897	0.137232576546519	0.318787198095121	0.749887886642964	1	0.135465800694204	NC_013716.1	ROD_41541	protein_coding	tadF	NA	pilus assembly protein	putative tight adherence protein TadF	NA	NA	WP_012908102.1	protein motif:HMM:NF028274.2	1	Not Significant	
ROD_RS20475	101.599130234583	-0.0147948312324133	0.262904435992291	-0.00315770548320371	0.125264875099439	-0.0562745591437912	0.955123085572267	1	0.339357429718875	NC_013716.1	ROD_41551	protein_coding	tadG	NA	VWA domain-containing protein	putative tight adherence protein TadG	NA	NA	WP_024133006.1	ab initio prediction:GeneMarkS-2+	1	Not Significant	
ROD_RS20480	171.414775616759	-0.102067936169397	0.205638666824009	-0.0335827503930038	0.120371524633499	-0.496346031346084	0.61965029478489	1	1.25162337662338	NC_013716.1	ROD_41561	protein_coding	NA	NA	hypothetical protein	putative exported protein	NA	NA	WP_012908104.1	protein motif:HMM:NF012632.2	1	Not Significant	
ROD_RS20485	69.8927601825954	-0.28796485578326	0.330097008343027	-0.0466279865043672	0.139914439001945	-0.872364330803072	0.383009652933229	1	0.339357429718875	NC_013716.1	ROD_41571	protein_coding	NA	NA	lytic transglycosylase domain-containing protein	pseudogene	NA	NA	WP_024133007.1	protein motif:HMM:NF013618.2	1	Not Significant	
ROD_RS20490	40.6523147117147	-0.0909745119012939	0.408906564960954	-0.00973872976456348	0.134909229001358	-0.222482394994028	0.823938376624815	1	0.51167366532424	NC_013716.1	ROD_t74	tRNA	NA	NA	NA	tRNA-Sec	NA	NA	NA	NA	NA	Not Significant	
ROD_RS20495	110.350402571006	-0.121375167871062	0.254114920026267	-0.0293745017915039	0.127269144809193	-0.47763888817908	0.632907247321529	1	0.504615384615385	NC_013716.1	ROD_41591	protein_coding	NA	NA	glycoside-pentoside-hexuronide family transporter	putative carbohydrate transporter	NA	NA	WP_012908105.1	similar to AA sequence:RefSeq:NP_462650.1	1	Not Significant	
ROD_RS20500	275.130053800663	-0.0588663956413674	0.170013386732089	-0.0243191572149704	0.110599102193493	-0.346245650256531	0.729158110007806	1	1.23493423677185	NC_013716.1	ROD_41601	protein_coding	yicI	NA	alpha-xylosidase	putative glycosyl hydrolase	NA	NA	WP_012908106.1	similar to AA sequence:RefSeq:NP_462649.1	1	Not Significant	
ROD_RS20515	752.898637668994	-0.0536845020173782	0.112603862667591	-0.0332454728640981	0.0896914617812693	-0.476755421577821	0.633536292794532	1	1.25461538461538	NC_013716.1	ROD_41631	protein_coding	gltS	NA	sodium/glutamate symporter	sodium/glutamate symport carrier protein (glutamate permease)	NA	NA	WP_012908109.1	similar to AA sequence:RefSeq:WP_016507315.1	1	Not Significant	
ROD_RS20520	2169.51815879941	0.037373262480124	0.0836281890091498	0.0279306983103541	0.0726398234975417	0.446897905155342	0.654948776581305	1	1.25162337662338	NC_013716.1	ROD_41641	protein_coding	recG	NA	ATP-dependent DNA helicase RecG	ATP-dependent DNA helicase	NA	NA	WP_012908110.1	similar to AA sequence:RefSeq:NP_462644.1	1	Not Significant	
ROD_RS20530	10496.3466302784	0.0173821217767657	0.0689497984898125	0.0128559046872809	0.0621459568447468	0.252098224468835	0.800965142322946	1	1.33935742971888	NC_013716.1	ROD_41661	protein_coding	spoT	NA	bifunctional GTP diphosphokinase/guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase	guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase	NA	NA	WP_012908112.1	similar to AA sequence:RefSeq:NP_312552.1	1	Not Significant	
ROD_RS20535	1028.91289612757	-0.0488955793915641	0.100444666015215	-0.0326676670556219	0.0831332429816706	-0.486791198889125	0.626406307992259	1	1.21509662524835	NC_013716.1	ROD_41671	protein_coding	rpoZ	NA	DNA-directed RNA polymerase subunit omega	DNA-directed RNA polymerase omega chain	NA	NA	WP_012908113.1	similar to AA sequence:RefSeq:WP_013511051.1	1	Not Significant	
ROD_RS20545	50.4695768818254	-0.188257703658817	0.367025811739182	-0.0246868232705373	0.135387212561868	-0.512927695103356	0.608001899595231	1	0.339357429718875	NC_013716.1	ROD_41691	protein_coding	ligB	NA	NAD-dependent DNA ligase LigB	putative DNA ligase	NA	NA	WP_012908115.1	similar to AA sequence:RefSeq:WP_014639350.1	1	Not Significant	
ROD_RS20550	25.9970021557516	0.289920927377004	0.505637906087873	0.0221480937100235	0.139415538005444	0.573376568264286	0.566389752101995	1	0.501623376623377	NC_013716.1	ROD_41701	pseudogene	NA	NA	trimeric intracellular cation channel family protein	pseudogene	internal stop	pseudo true, pseudo true	NA	similar to AA sequence:RefSeq:NP_462638.1	1	Not Significant	
ROD_RS20555	906.349285063935	0.022827230585782	0.106213811788941	0.0149458377242601	0.0853915881185128	0.214917723046625	0.829831466759362	1	1.25461538461538	NC_013716.1	ROD_41711	protein_coding	NA	NA	YicC family protein	conserved hypothetical protein	NA	NA	WP_012908116.1	similar to AA sequence:RefSeq:WP_005122606.1	1	Not Significant	
ROD_RS20560	714.19461829448	-0.0664549176349424	0.120039925795113	-0.0395464625460801	0.0939750221943362	-0.553606787031583	0.57984798014266	1	1.25162337662338	NC_013716.1	ROD_41721	protein_coding	rph	NA	ribonuclease PH	ribonuclease PH	NA	NA	WP_003024054.1	similar to AA sequence:RefSeq:WP_006803115.1	1	Not Significant	
ROD_RS20565	731.689719773658	-0.0468250137032665	0.124269498637563	-0.0267567448737386	0.0947716988104341	-0.37680214547122	0.706320646212538	1	1.25461538461538	NC_013716.1	ROD_41731	protein_coding	pyrE	NA	orotate phosphoribosyltransferase	orotate phosphoribosyltransferase	NA	NA	WP_012908117.1	similar to AA sequence:RefSeq:NP_462633.1	1	Not Significant	
ROD_RS20575	908.662379956625	-0.00825953821350441	0.105543643767879	-0.00492159242150189	0.0848182410231338	-0.0782570879556664	0.937623551582746	1	1.21509662524835	NC_013716.1	ROD_41751	protein_coding	dut	NA	dUTP diphosphatase	deoxyuridine 5'-triphosphate nucleotidohydrolase	NA	NA	WP_012908119.1	similar to AA sequence:RefSeq:WP_000976070.1	1	Not Significant	
ROD_RS20585	151.729255046377	-0.032472188803979	0.216245950686235	-0.0101093215704729	0.119236062684713	-0.150163222483158	0.880635841044616	1	1.25162337662338	NC_013716.1	ROD_41771	protein_coding	radC	NA	DNA repair protein RadC	DNA repair protein	NA	NA	WP_012908121.1	similar to AA sequence:RefSeq:NP_462629.1	1	Not Significant	
ROD_RS20590	4061.00515933985	-0.0352947007445771	0.0745010717902248	-0.0275317632943576	0.0663974437751964	-0.473747556866801	0.635679935959727	1	1.25461538461538	NC_013716.1	ROD_41781	protein_coding	rpmB	NA	50S ribosomal protein L28	50S ribosomal subunit protein L28	NA	NA	WP_003024071.1	similar to AA sequence:RefSeq:WP_008457442.1	1	Not Significant	
ROD_RS20595	1136.83037892303	0.0187529175227479	0.0981952416694451	0.0128372803917637	0.0809979893497293	0.190975827381493	0.848544531545207	1	1.6354658006942	NC_013716.1	ROD_41791	protein_coding	rpmG	NA	50S ribosomal protein L33	50S ribosomal subunit protein L33	NA	NA	WP_001051798.1	similar to AA sequence:RefSeq:WP_010847629.1	1	Not Significant	
ROD_RS20600	17.1796109199101	-0.0988732736982311	0.637263680568725	-0.00444439087299484	0.139136480272368	-0.155152846008722	0.876700821465022	1	0.504615384615385	NC_013716.1	ROD_41801	protein_coding	NA	NA	IS4-like element ISCro3 family transposase	ISCro3 transposase	NA	NA	WP_012908122.1	similar to AA sequence:RefSeq:WP_012904641.1	1	Not Significant	
ROD_RS20605	83.4789595231706	-0.235398047425246	0.308038957121852	-0.0423095626811717	0.136573496289356	-0.764182717746734	0.444758364005554	1	0.504615384615385	NC_013716.1	ROD_41811	protein_coding	mutM	NA	bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	formamidopyrimidine-DNA glycosylase	NA	NA	WP_012908123.1	similar to AA sequence:RefSeq:NP_312537.1	1	Not Significant	
ROD_RS20610	689.937389684396	-0.0227205956841921	0.116794504309474	-0.0135245677091105	0.0905546969940322	-0.194534801260756	0.845757148718178	1	1.6354658006942	NC_013716.1	ROD_41821	protein_coding	coaD	NA	pantetheine-phosphate adenylyltransferase	phosphopantetheine adenylyltransferase	NA	NA	WP_012908124.1	similar to AA sequence:RefSeq:NP_462625.1	1	Not Significant	
ROD_RS20615	1704.05495028439	-0.0413910252887643	0.0899745218794371	-0.0300223751813648	0.076789568634685	-0.460030511128772	0.645494320358616	1	1.21509662524835	NC_013716.1	ROD_41831	protein_coding	kdtA	waaA	lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase	3-deoxy-D-manno-octulosonic-acid transferase	NA	NA	WP_012908125.1	similar to AA sequence:RefSeq:NP_462624.1	1	Not Significant	
ROD_RS20625	2226.09482826161	0.0162660269989884	0.0869141339253338	0.0119127992426801	0.0743057384885425	0.187150538863589	0.851542603828195	1	1.6354658006942	NC_013716.1	ROD_41861	protein_coding	rfaG	NA	glycosyltransferase family 4 protein	UDP-glucose:(heptosyl) LPS alpha-1,3-glucosyltransferase	NA	NA	WP_012908128.1	similar to AA sequence:RefSeq:NP_312533.1	1	Not Significant	
ROD_RS20630	979.65919309731	0.0412346649783093	0.101911746225624	0.0272199497790381	0.0836300798323455	0.404611504615171	0.685763100622052	1	1.21509662524835	NC_013716.1	ROD_41871	protein_coding	rfaP	NA	lipopolysaccharide core heptose(I) kinase RfaP	heptosyl-I-kinase	NA	NA	WP_012908129.1	similar to AA sequence:RefSeq:NP_312532.2	1	Not Significant	
ROD_RS20695	1820.25154418559	0.0232884448977725	0.0872478841392523	0.0165327640499401	0.0746028960682903	0.266922746924188	0.789528642343567	1	1.21509662524835	NC_013716.1	ROD_42001	protein_coding	tdh	NA	L-threonine 3-dehydrogenase	L-threonine 3-dehydrogenase	NA	NA	WP_012908142.1	similar to AA sequence:RefSeq:WP_005120462.1	1	Not Significant	
ROD_RS20730	2890.22065392643	0.0394168865508625	0.0788584191621634	0.0302155780985281	0.0695263933549223	0.499843732218448	0.617185114685438	1	1.25461538461538	NC_013716.1	ROD_42071	protein_coding	secB	NA	protein-export chaperone SecB	protein-export protein SecB	NA	NA	WP_012908149.1	similar to AA sequence:RefSeq:WP_015369180.1	1	Not Significant	
ROD_RS20750	43.4920294718162	0.0488965412240381	0.399237805999831	0.00544459436783224	0.134301419982084	0.122474726814972	0.902523060372939	1	0.51167366532424	NC_013716.1	ROD_42111	protein_coding	NA	NA	L-talarate/galactarate dehydratase	putative racemase	NA	NA	WP_012908153.1	similar to AA sequence:RefSeq:NP_462597.1	1	Not Significant	
ROD_RS20755	798.374449721976	0.00608685478439229	0.111926325461705	0.00376602831899846	0.0880313761323169	0.0543826911075973	0.956630268940928	1	1.33935742971888	NC_013716.1	ROD_42121	protein_coding	NA	NA	LacI family DNA-binding transcriptional regulator	putative LacI-family transcriptional regulator	NA	NA	WP_012908154.1	similar to AA sequence:RefSeq:NP_462596.1	1	Not Significant	
ROD_RS20760	158.890663321298	-0.0686698528301192	0.221514421805525	-0.0199915074998909	0.121120727066911	-0.310001724810526	0.756559644719474	1	1.23493423677185	NC_013716.1	ROD_42131	protein_coding	trmL	NA	tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL	putative RNA-methyltransferase	NA	NA	WP_012908155.1	similar to AA sequence:RefSeq:WP_000932331.1	1	Not Significant	
ROD_RS20770	65.5444982747701	-0.184895477274014	0.332008038914654	-0.0287744232730584	0.134358290200084	-0.556900603607202	0.577595342202306	1	0.339357429718875	NC_013716.1	ROD_42161	protein_coding	lldR	NA	transcriptional regulator LldR	putative L-lactate dehydrogenase operon regulator	NA	NA	WP_012908156.1	similar to AA sequence:RefSeq:NP_462593.1	1	Not Significant	
ROD_RS20780	275.608182442397	0.0704177153604656	0.171386849547885	0.0292902176084573	0.111604164463987	0.410870002839927	0.681167859259424	1	1.25162337662338	NC_013716.1	ROD_42181	protein_coding	NA	NA	YibL family ribosome-associated protein	conserved hypothetical protein	NA	NA	WP_012908158.1	similar to AA sequence:RefSeq:NP_312505.1	1	Not Significant	
ROD_RS20790	399.748805275701	0.0221735166384987	0.143369643439019	0.0111426816542651	0.101271680092093	0.154659773900672	0.877089544105248	1	1.25162337662338	NC_013716.1	ROD_42201	protein_coding	mtlR	NA	mannitol operon repressor MtlR	mannitol operon repressor	NA	NA	WP_024133011.1	similar to AA sequence:RefSeq:NP_462587.1	1	Not Significant	
ROD_RS20805	55.3613850323311	0.266927446694768	0.348599385347648	0.039422618472941	0.138403881143981	0.765714048602149	0.443846466072048	1	0.504615384615385	NC_013716.1	ROD_42231	protein_coding	NA	NA	DUF3302 domain-containing protein	putative membrane protein	NA	NA	WP_012908163.1	similar to AA sequence:RefSeq:NP_418055.1	1	Not Significant	
ROD_RS20810	53.5604593840557	0.139295653579615	0.363170207362368	0.0186802860675808	0.134129514366657	0.38355473757413	0.70130849280417	1	0.504615384615385	NC_013716.1	ROD_42241	protein_coding	NA	NA	HlyD family secretion protein	HlyD-family secretion protein	NA	NA	WP_012908164.1	similar to AA sequence:RefSeq:NP_312500.1	1	Not Significant	
ROD_RS20830	488.820789835374	-0.0635739624262672	0.133431381147581	-0.0341747341125143	0.0993231710251846	-0.476454353387465	0.633750719787257	1	1.25162337662338	NC_013716.1	ROD_42281	protein_coding	yiaY	NA	L-threonine dehydrogenase	putative alcohol dehydrogenase	NA	NA	WP_012908168.1	similar to AA sequence:RefSeq:YP_026233.1	1	Not Significant	
ROD_RS20845	169.116848875774	-0.111750000842197	0.210059986962866	-0.0357223954059762	0.121695212449335	-0.53199089678108	0.594732300404324	1	1.23493423677185	NC_013716.1	ROD_42311	protein_coding	NA	NA	glycoside hydrolase family 127 protein	conserved hypothetical protein	NA	NA	WP_012908171.1	similar to AA sequence:RefSeq:NP_462579.1	1	Not Significant	
ROD_RS20850	45.3991785293158	-0.306119200930871	0.384828659308086	-0.0379963411553397	0.139925026520345	-0.795468823661073	0.426340839187791	1	0.339357429718875	NC_013716.1	ROD_42321	protein_coding	NA	NA	MFS transporter	putative membrane protein	NA	NA	WP_012908172.1	similar to AA sequence:RefSeq:WP_004868866.1	1	Not Significant	
ROD_RS20855	32.1718077300357	-0.243144408204327	0.461450180941303	-0.0210782005228032	0.138176092594633	-0.526913669658428	0.59825354070191	1	0.135465800694204	NC_013716.1	ROD_42331	protein_coding	NA	NA	AraC family transcriptional regulator	AraC-family transcriptional regulator	NA	NA	WP_012908173.1	similar to AA sequence:RefSeq:NP_462578.1	1	Not Significant	
ROD_RS20865	476.941548602549	-0.0398210545659874	0.136506798824413	-0.0208351622496883	0.0993206334226031	-0.291714807679349	0.770504686539052	1	1.25461538461538	NC_013716.1	NA	protein_coding	NA	NA	4Fe-4S dicluster domain-containing protein	NA	NA	NA	WP_024133012.1	similar to AA sequence:RefSeq:WP_005120516.1	1	Not Significant	
ROD_RS20870	2462.10795861472	-0.0196680074272375	0.0879134272548364	-0.0150356402158926	0.0750228745664142	-0.223720176102627	0.822975045575002	1	1.25461538461538	NC_013716.1	ROD_42371	protein_coding	avtA	NA	valine--pyruvate transaminase	valine--pyruvate aminotransferase	NA	NA	WP_012908177.1	similar to AA sequence:RefSeq:WP_014168112.1	1	Not Significant	
ROD_RS20890	50.1744939708192	-0.22243760914602	0.373967423837259	-0.0284258873716648	0.136645367538526	-0.594804774339967	0.551973975828224	1	0.135465800694204	NC_013716.1	ROD_42411	protein_coding	xylA	NA	xylose isomerase	D-xylose isomerase	NA	NA	WP_012908181.1	similar to AA sequence:RefSeq:NP_462561.1	1	Not Significant	
ROD_RS20900	27.7212685536402	0.15682719868606	0.518069892750806	0.0115665003766503	0.138093308371908	0.302714365147435	0.762107549340564	1	0.504615384615385	NC_013716.1	ROD_42431	protein_coding	NA	NA	hypothetical protein	putative membrane protein	NA	NA	WP_012908183.1	similar to AA sequence:RefSeq:WP_005120528.1	1	Not Significant	
ROD_RS20910	34.6266396200991	-0.418985915319416	0.443058225914359	-0.0402872951231195	0.1431288291301	-0.945667839604459	0.344318030774015	1	0.135465800694204	NC_013716.1	ROD_42451	protein_coding	NA	NA	membrane protein	putative lipoprotein	NA	NA	WP_012908185.1	similar to AA sequence:RefSeq:WP_000605595.1	1	Not Significant	
ROD_RS20925	65.7365683070431	-0.0533460819943118	0.337904562740218	-0.00788343397688227	0.131602042381316	-0.157873221840228	0.874556699290922	1	0.504615384615385	NC_013716.1	ROD_42472	protein_coding	hokA	NA	type I toxin-antitoxin system toxin HokA	small toxic membrane protein HokA	NA	NA	WP_012908187.1	similar to AA sequence:RefSeq:WP_012540334.1	1	Not Significant	
ROD_RS20930	88.1001354803763	-0.229975837498162	0.279255368508682	-0.0495286422896581	0.136080767049806	-0.823532377287178	0.41020531302698	1	0.51167366532424	NC_013716.1	ROD_42481	protein_coding	cueP	NA	copper-binding periplasmic metallochaperone CueP	putative exported protein	NA	NA	WP_012908188.1	similar to AA sequence:RefSeq:NP_462551.1	1	Not Significant	
ROD_RS20945	22.5671868568007	-0.672704878802747	0.62652069586221	-0.0302990402777262	0.143809631807108	-1.07371533493715	0.28295028619558	1	0.504615384615385	NC_013716.1	ROD_42511	protein_coding	NA	NA	MFS transporter	Major Facilitator Superfamily transporter	NA	NA	WP_012908191.1	similar to AA sequence:RefSeq:WP_000184983.1	1	Not Significant	
ROD_RS20950	2157.05934619568	-0.0321900741000658	0.18124508749622	-0.0123746991628705	0.112520887170033	-0.177605222545615	0.859033022758029	1	1.6354658006942	NC_013716.1	ROD_42521	protein_coding	NA	NA	DUF3053 domain-containing protein	putative lipoprotein	NA	NA	WP_012908192.1	similar to AA sequence:RefSeq:NP_462548.1	1	Not Significant	
ROD_RS20965	2050.20309432295	0.0162631146247954	0.0848549375171475	0.0116797607348289	0.0729922294517619	0.191657846916792	0.848010227064977	1	1.25461538461538	NC_013716.1	ROD_42561	protein_coding	bisC	NA	molybdopterin guanine dinucleotide-containing S/N-oxide reductase	biotin sulfoxide reductase	NA	NA	WP_024133014.1	similar to AA sequence:RefSeq:WP_005133830.1	1	Not Significant	
ROD_RS20970	89.378869187406	0.0937382158663818	0.290277776469076	0.0182850175412814	0.129214462986762	0.32292591257453	0.74675135138406	1	0.339357429718875	NC_013716.1	ROD_42571	protein_coding	NA	NA	N-acetyltransferase	putative acetyltransferase	NA	NA	WP_012908197.1	similar to AA sequence:RefSeq:NP_462544.1	1	Not Significant	
ROD_RS20975	98.5490407851164	0.145675918638933	0.268004281450657	0.032722020445464	0.129679467771231	0.543558176945592	0.586745546596188	1	0.501623376623377	NC_013716.1	ROD_42581	pseudogene	tag	NA	DNA-3-methyladenine glycosylase I	pseudogene	frameshifted	pseudo true, pseudo true	NA	similar to AA sequence:RefSeq:NP_462543.1	1	Not Significant	
ROD_RS20980	256.834782419197	0.00857375043455298	0.177417269269125	0.00345427466894724	0.111132892496157	0.0483253432423618	0.961456957158869	1	1.33935742971888	NC_013716.1	ROD_42591	protein_coding	NA	NA	autotransporter domain-containing protein	putative exported protein	NA	NA	WP_012908198.1	similar to AA sequence:RefSeq:WP_003827405.1	1	Not Significant	
ROD_RS20990	76.8382977191615	0.49840231229426	0.336120273996595	0.0850287354309718	0.162750857313703	1.48280943118388	0.138125049607997	1	0.135465800694204	NC_013716.1	ROD_42601	protein_coding	NA	NA	MFS transporter	major facilitator superfamily protein	NA	NA	WP_012908199.1	similar to AA sequence:RefSeq:WP_014882054.1	1	Not Significant	
ROD_RS21005	23.2293884447194	-0.427665582789862	0.54705970094046	-0.0273575557003749	0.141508916899302	-0.781753037291277	0.434359725457116	1	0.501623376623377	NC_013716.1	ROD_t75	tRNA	NA	NA	NA	tRNA-Pro	NA	NA	NA	NA	NA	Not Significant	
ROD_RS21040	107.600416551701	0.16269978906591	0.257915516058642	0.039072822299419	0.130120586277616	0.630825905909891	0.528154362731112	1	0.504615384615385	NC_013716.1	ROD_42681	protein_coding	NA	NA	amino acid permease	putative membrane protein	NA	NA	WP_012908206.1	similar to AA sequence:RefSeq:NP_417996.1	1	Not Significant	
ROD_RS21100	416.905170758343	-0.02329851727905	0.155351215180267	-0.0105360173587907	0.105325517626891	-0.149973189794588	0.880785767445829	1	1.25461538461538	NC_013716.1	ROD_42791	protein_coding	dctA	NA	C4-dicarboxylate transporter DctC	C4-dicarboxylate transport protein	NA	NA	WP_012908218.1	similar to AA sequence:RefSeq:NP_462515.1	1	Not Significant	
ROD_RS21135	122.401090304714	0.0651518798251662	0.238101242094671	0.0173638479248801	0.123204439149997	0.27363099516827	0.784368212050043	1	1.33935742971888	NC_013716.1	ROD_42861	protein_coding	NA	NA	LysR family transcriptional regulator	LysR-family transcriptional regulator	NA	NA	WP_012908225.1	similar to AA sequence:RefSeq:WP_005133858.1	1	Not Significant	
ROD_RS21165	496.695011562801	-0.0535701504357878	0.136020445447107	-0.0278808978462016	0.099732067215275	-0.393838957516274	0.693699940158703	1	1.23838514528629	NC_013716.1	ROD_42931	protein_coding	NA	NA	cytochrome-c peroxidase	putative cytochrome C peroxidase	NA	NA	WP_012908228.1	similar to AA sequence:RefSeq:WP_012908228.1	1	Not Significant	
ROD_RS21175	45.5424060346256	0.00074246196991656	0.423012480173856	0.000170130964082919	0.135192106489866	0.00175517745862111	0.998599571723335	1	0.501623376623377	NC_013716.1	ROD_42951	protein_coding	frlB	fraB	6-phosphofructose-aspartate deglycase	fructoselysine 6-phosphate deglycase	NA	NA	WP_024133024.1	similar to AA sequence:RefSeq:WP_000525451.1	1	Not Significant	
ROD_RS21185	41.4592876902129	-0.106617577958933	0.404762087349441	-0.011741184667733	0.134964828901532	-0.263408014957901	0.792236113637192	1	0.339357429718875	NC_013716.1	ROD_42971	protein_coding	NA	NA	anaerobic C4-dicarboxylate transporter	anaerobic C4 dicarboxylate membrane transport protein	NA	NA	WP_012908232.1	similar to AA sequence:RefSeq:NP_462500.1	1	Not Significant	
ROD_RS21215	586.250101327604	-0.0199600220328532	0.13022507905132	-0.0107369317423897	0.0963392841454512	-0.153273257181032	0.878182789140561	1	1.23493423677185	NC_013716.1	NA	pseudogene	NA	NA	helix-turn-helix domain-containing protein	NA	internal stop	pseudo true, pseudo true	NA	similar to AA sequence:RefSeq:WP_012135632.1	1	Not Significant	
ROD_RS21235	4425.70042739749	-0.0295226183998172	0.073677587912538	-0.0232529638269242	0.0657137681260351	-0.400700121112314	0.688640921620135	1	1.25461538461538	NC_013716.1	ROD_43061	protein_coding	pitA	NA	inorganic phosphate transporter PitA	low-affinity inorganic phosphate transporter	NA	NA	WP_012908240.1	similar to AA sequence:RefSeq:NP_462490.1	1	Not Significant	
ROD_RS21245	126.125736281017	0.157148084112222	0.243867575177524	0.0411689453722762	0.128792687643598	0.644399256431798	0.519316566593837	1	1.23838514528629	NC_013716.1	ROD_43081	pseudogene	NA	NA	DUF1996 domain-containing protein	pseudogene	internal stop	pseudo true, pseudo true	NA	similar to AA sequence:RefSeq:NP_463174.1	1	Not Significant	
ROD_RS21250	499.991119607845	-0.0689591607380095	0.134473878782371	-0.0367660005406814	0.100067209808819	-0.512807106944623	0.608086257899525	1	1.23493423677185	NC_013716.1	ROD_43091	protein_coding	NA	NA	sigma-54-dependent Fis family transcriptional regulator	putative sigma-54 dependent transcriptional regulator	NA	NA	WP_012908242.1	similar to AA sequence:RefSeq:WP_004855161.1	1	Not Significant	
ROD_RS21255	51.1993114433361	-0.575410846549365	0.395497050440436	-0.0711799604054317	0.157624602420046	-1.45490553193398	0.14569541614128	1	0.339357429718875	NC_013716.1	ROD_43101	protein_coding	NA	NA	metallo-dependent hydrolase	hypothetical protein	NA	NA	WP_012908243.1	similar to AA sequence:RefSeq:WP_017145285.1	1	Not Significant	
ROD_RS21260	20.5548552570342	-0.0631936762333621	0.58672176683621	-0.00329628541529145	0.138528776744411	-0.107706377716515	0.914228610261722	1	0.51167366532424	NC_013716.1	ROD_43111	protein_coding	NA	NA	DASS family sodium-coupled anion symporter	putative transport protein	NA	NA	WP_012908244.1	similar to AA sequence:RefSeq:WP_004106639.1	1	Not Significant	
ROD_RS21265	20.4936069974834	-0.1815425115445	0.563181566694813	-0.0108395746691169	0.138612646851618	-0.322351657583419	0.747186302773003	1	0.51167366532424	NC_013716.1	ROD_43121	protein_coding	NA	NA	RraA family protein	conserved hypothetical protein	NA	NA	WP_012908245.1	similar to AA sequence:RefSeq:WP_004126241.1	1	Not Significant	
ROD_RS21270	135.849574040352	0.0627044280670132	0.229495445380095	0.0176303639464103	0.122011446337584	0.273227331214181	0.784678471729487	1	1.23493423677185	NC_013716.1	ROD_43131	protein_coding	NA	NA	hydroxyacid dehydrogenase	conserved hypothetical protein	NA	NA	WP_012908246.1	similar to AA sequence:RefSeq:WP_004106636.1	1	Not Significant	
ROD_RS21275	45.9324887913481	-0.484243788152283	0.389341032078206	-0.0611020982930121	0.150680292927026	-1.24375225895794	0.21359075598475	1	0.504615384615385	NC_013716.1	ROD_43141	protein_coding	NA	NA	type II toxin-antitoxin system HicA family toxin	conserved hypothetical protein	NA	NA	WP_012908247.1	similar to AA sequence:RefSeq:NP_312384.1	1	Not Significant	
ROD_RS21280	176.970453614207	0.0568442043021255	0.201130421134198	0.018875725144931	0.11723125040078	0.282623603041124	0.777465385078786	1	1.25162337662338	NC_013716.1	ROD_43151	protein_coding	NA	NA	type II toxin-antitoxin system HicB family antitoxin	conserved hypothetical protein	NA	NA	WP_012908248.1	similar to AA sequence:RefSeq:WP_004181489.1	1	Not Significant	
ROD_RS21300	143.532646319869	0.126555082027461	0.24465531558884	0.0324707446559285	0.126851914646288	0.51727910232756	0.604961339912424	1	1.25162337662338	NC_013716.1	ROD_43191	protein_coding	nikC	NA	nickel ABC transporter permease subunit NikC	nickel ABC transporter, permease protein	NA	NA	WP_012908252.1	similar to AA sequence:RefSeq:NP_312372.1	1	Not Significant	
ROD_RS21315	218.91361770198	0.031287041136396	0.193113622373867	0.0112710658821986	0.115046683875518	0.162013641253253	0.871295111625085	1	1.25162337662338	NC_013716.1	ROD_43221	protein_coding	NA	NA	LysR family transcriptional regulator	LysR-family transcriptional regulator	NA	NA	WP_012908255.1	similar to AA sequence:RefSeq:WP_006687485.1	1	Not Significant	
ROD_RS21320	72.4790430623702	0.245087843266786	0.307195481767004	0.0455060724075309	0.137451658363564	0.797823724024288	0.424972791965148	1	0.51167366532424	NC_013716.1	ROD_43231	protein_coding	padC	NA	phenolic acid decarboxylase	phenolic acid decarboxylase	NA	NA	WP_012908256.1	similar to AA sequence:RefSeq:WP_019078109.1	1	Not Significant	
ROD_RS21330	451.337509695579	-0.03461923603215	0.136382119649702	-0.0180044453485205	0.0990641033338635	-0.253839991056524	0.799619176656904	1	1.23493423677185	NC_013716.1	ROD_43251	protein_coding	NA	NA	beta-ketoacyl-ACP synthase	putative beta-ketoacyl synthase	NA	NA	WP_012908258.1	similar to AA sequence:RefSeq:WP_007369662.1	1	Not Significant	
ROD_RS21340	121.091311467644	-0.0362119812505759	0.242908251440557	-0.00902766855708924	0.12313887194138	-0.149076785312242	0.881493043816696	1	1.25162337662338	NC_013716.1	ROD_43271	protein_coding	NA	NA	3-hydroxy-fatty acyl-ACP dehydratase	putative dehydratase	NA	NA	WP_012908260.1	similar to AA sequence:RefSeq:NP_312366.1	1	Not Significant	
